ArchiveID	OriginalID	Species	Race	Method	SampleDate	YEAR	LocID	CollLoc	BegLongitude	BegLatitude	EndLongitude	EndLatitude	FieldPreserve	LabPreserve	Sex	ForkLength	AdClip	HeadTag	LifeStage	PhysApp	Tissue	SamplerNote	ArchiveNote	AirTemp	WaterTemp	MaturityRanking	QA/QC	CWT_Code	PIT_Tag	Hallprint	Radio_Tag	Acoustic_Tag	Total_Length	ArchivePres	depleted
U000300DLC	U000300DLC	CHIN	SPRING	MIDWATER TRAWL	4/16/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	88	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000299DLC	U000299DLC	CHIN	FALL	MIDWATER TRAWL	4/16/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	78	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000307DLC	U000307DLC	CHIN	SPRING	MIDWATER TRAWL	4/16/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	82	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000306DLC	U000306DLC	CHIN	FALL	MIDWATER TRAWL	4/16/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	75	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000305DLC	U000305DLC	CHIN	FALL	MIDWATER TRAWL	4/16/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	80	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000304DLC	U000304DLC	CHIN	FALL	MIDWATER TRAWL	4/16/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	74	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000303DLC	U000303DLC	CHIN	SPRING	MIDWATER TRAWL	4/16/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	81	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000302DLC	U000302DLC	CHIN	SPRING	MIDWATER TRAWL	4/16/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	82	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000311DLC	U000311DLC	CHIN	SPRING	MIDWATER TRAWL	4/17/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	88	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000309DLC	U000309DLC	CHIN	SPRING	MIDWATER TRAWL	4/17/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	82	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000313DLC	U000313DLC	CHIN	FALL	MIDWATER TRAWL	4/17/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	75	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000312DLC	U000312DLC	CHIN	SPRING	MIDWATER TRAWL	4/17/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	90	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000314DLC	U000314DLC	CHIN	SPRING	MIDWATER TRAWL	4/17/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	82	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000315DLC	U000315DLC	CHIN	FALL	MIDWATER TRAWL	4/17/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	77	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000316DLC	U000316DLC	CHIN	SPRING	MIDWATER TRAWL	4/17/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	83	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000318DLC	U000318DLC	CHIN	FALL	MIDWATER TRAWL	4/17/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	79	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000317DLC	U000317DLC	CHIN	FALL	MIDWATER TRAWL	4/17/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	80	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000322DLC	U000322DLC	CHIN	FALL	MIDWATER TRAWL	4/17/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	81	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000321DLC	U000321DLC	CHIN	FALL	MIDWATER TRAWL	4/17/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	78	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000320DLC	U000320DLC	CHIN	FALL	MIDWATER TRAWL	4/17/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	81	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000319DLC	U000319DLC	CHIN	SPRING	MIDWATER TRAWL	4/17/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	82	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000324DLC	U000324DLC	CHIN	SPRING	MIDWATER TRAWL	4/17/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	83	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000323DLC	U000323DLC	CHIN	FALL	MIDWATER TRAWL	4/17/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	75	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000407DLC	U000407DLC	CHIN	FALL	MIDWATER TRAWL	4/17/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	80	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000406DLC	U000406DLC	CHIN	FALL	MIDWATER TRAWL	4/17/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	77	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000410DLC	U000410DLC	CHIN	FALL	MIDWATER TRAWL	4/17/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	74	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000409DLC	U000409DLC	CHIN	FALL	MIDWATER TRAWL	4/17/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	70	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000408DLC	U000408DLC	CHIN	FALL	MIDWATER TRAWL	4/17/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	69	U		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000411DLC	U000411DLC	CHIN	FALL	MIDWATER TRAWL	4/17/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	69	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000412DLC	U000412DLC	CHIN	FALL	MIDWATER TRAWL	4/17/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	73	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000414DLC	U000414DLC	CHIN	FALL	MIDWATER TRAWL	4/17/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	75	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000413DLC	U000413DLC	CHIN	FALL	MIDWATER TRAWL	4/17/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	80	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000417DLC	U000417DLC	CHIN	FALL	MIDWATER TRAWL	4/17/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	81	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000416DLC	U000416DLC	CHIN	FALL	MIDWATER TRAWL	4/17/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	80	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000415DLC	U000415DLC	CHIN	SPRING	MIDWATER TRAWL	4/17/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	82	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000420DLC	U000420DLC	CHIN	SPRING	MIDWATER TRAWL	4/17/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	85	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000419DLC	U000419DLC	CHIN	FALL	MIDWATER TRAWL	4/17/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	75	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000418DLC	U000418DLC	CHIN	FALL	MIDWATER TRAWL	4/17/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	81	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000424DLC	U000424DLC	CHIN	SPRING	MIDWATER TRAWL	4/18/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	85	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000423DLC	U000423DLC	CHIN	FALL	MIDWATER TRAWL	4/18/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	75	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000422DLC	U000422DLC	CHIN	WINTER	MIDWATER TRAWL	4/18/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	125	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000428DLC	U000428DLC	CHIN	FALL	MIDWATER TRAWL	4/18/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	79	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000427DLC	U000427DLC	CHIN	FALL	MIDWATER TRAWL	4/18/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	76	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000426DLC	U000426DLC	CHIN	FALL	MIDWATER TRAWL	4/18/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	79	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000425DLC	U000425DLC	CHIN	SPRING	MIDWATER TRAWL	4/18/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	83	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000433DLC	U000433DLC	CHIN	SPRING	MIDWATER TRAWL	4/18/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	86	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000432DLC	U000432DLC	CHIN	SPRING	MIDWATER TRAWL	4/18/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	88	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000431DLC	U000431DLC	CHIN	FALL	MIDWATER TRAWL	4/18/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	80	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000430DLC	U000430DLC	CHIN	FALL	MIDWATER TRAWL	4/18/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	79	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000429DLC	U000429DLC	CHIN	FALL	MIDWATER TRAWL	4/18/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	69	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000436DLC	U000436DLC	CHIN	FALL	MIDWATER TRAWL	4/18/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	75	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000435DLC	U000435DLC	CHIN	FALL	MIDWATER TRAWL	4/18/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	78	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000434DLC	U000434DLC	CHIN	SPRING	MIDWATER TRAWL	4/18/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	86	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000439DLC	U000439DLC	CHIN	FALL	MIDWATER TRAWL	4/18/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	79	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000438DLC	U000438DLC	CHIN	SPRING	MIDWATER TRAWL	4/18/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	83	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000437DLC	U000437DLC	CHIN	SPRING	MIDWATER TRAWL	4/18/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	98	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000442DLC	U000442DLC	CHIN	FALL	MIDWATER TRAWL	4/18/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	72	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000441DLC	U000441DLC	CHIN	SPRING	MIDWATER TRAWL	4/18/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	84	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000440DLC	U000440DLC	CHIN	SPRING	MIDWATER TRAWL	4/18/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	90	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000443DLC	U000443DLC	CHIN	FALL	MIDWATER TRAWL	4/18/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	73	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000444DLC	U000444DLC	CHIN	FALL	MIDWATER TRAWL	4/18/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	74	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000446DLC	U000446DLC	CHIN	SPRING	MIDWATER TRAWL	4/18/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	84	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000445DLC	U000445DLC	CHIN	FALL	MIDWATER TRAWL	4/18/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	75	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000450DLC	U000450DLC	CHIN	WINTER	MIDWATER TRAWL	4/18/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	113	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000449DLC	U000449DLC	CHIN	SPRING	MIDWATER TRAWL	4/18/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	82	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000448DLC	U000448DLC	CHIN	FALL	MIDWATER TRAWL	4/18/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	79	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000447DLC	U000447DLC	CHIN	SPRING	MIDWATER TRAWL	4/18/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	89	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000451DLC	U000451DLC	CHIN	SPRING	MIDWATER TRAWL	4/18/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	99	N		JUVENILE		CAUDAL						12/3/2007 LK							TRIS BUFFER/-80 C	FALSE
U000455DLC	U000455DLC	CHIN	SPRING	MIDWATER TRAWL	4/19/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	87	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000454DLC	U000454DLC	CHIN	SPRING	MIDWATER TRAWL	4/19/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	94	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000453DLC	U000453DLC	CHIN	FALL	MIDWATER TRAWL	4/19/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	75	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000452DLC	U000452DLC	CHIN	SPRING	MIDWATER TRAWL	4/19/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	100	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000459DLC	U000459DLC	CHIN	SPRING	MIDWATER TRAWL	4/19/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	88	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000458DLC	U000458DLC	CHIN	FALL	MIDWATER TRAWL	4/19/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	79	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000457DLC	U000457DLC	CHIN	FALL	MIDWATER TRAWL	4/19/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	80	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000456DLC	U000456DLC	CHIN	SPRING	MIDWATER TRAWL	4/19/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	89	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000460DLC	U000460DLC	CHIN	SPRING	MIDWATER TRAWL	4/19/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	92	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000465DLC	U000465DLC	CHIN	SPRING	MIDWATER TRAWL	4/19/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	89	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000464DLC	U000464DLC	CHIN	FALL	MIDWATER TRAWL	4/19/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	77	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000463DLC	U000463DLC	CHIN	FALL	MIDWATER TRAWL	4/19/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	75	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000462DLC	U000462DLC	CHIN	FALL	MIDWATER TRAWL	4/19/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	70	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000466DLC	U000466DLC	CHIN	FALL	MIDWATER TRAWL	4/19/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	76	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000469DLC	U000469DLC	CHIN	SPRING	MIDWATER TRAWL	4/19/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	88	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000468DLC	U000468DLC	CHIN	SPRING	MIDWATER TRAWL	4/19/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	86	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000467DLC	U000467DLC	CHIN	WINTER	MIDWATER TRAWL	4/19/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	113	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000471DLC	U000471DLC	CHIN	FALL	MIDWATER TRAWL	4/19/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	76	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000470DLC	U000470DLC	CHIN	FALL	MIDWATER TRAWL	4/19/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	81	U		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000472DLC	U000472DLC	CHIN	FALL	MIDWATER TRAWL	4/19/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	77	U		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000473DLC	U000473DLC	CHIN	FALL	MIDWATER TRAWL	4/19/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	80	U		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000474DLC	U000474DLC	CHIN	FALL	MIDWATER TRAWL	4/19/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	76	U		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000483DLC	U000483DLC	CHIN	UNKNOWN	MIDWATER TRAWL	4/20/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	85	N		JUVENILE		CAUDAL	NO TISSUE IN VIAL	TISSUE IN VIAL AS OF 12-3-07				12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000475DLC	U000475DLC	CHIN	FALL	MIDWATER TRAWL	4/20/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	74	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000477DLC	U000477DLC	CHIN	SPRING	MIDWATER TRAWL	4/20/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	95	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
